Codigo_IBGE;Municipio;UF;COBRADE;Data_Ocorrencia;Inicio_Analise_Climatica;Fim_Analise_Climatica;Dias_Lookback;Impacto_Financeiro_Total;Impacto_PEPR_Agricultura
2208106;Pimenteiras;PI;14120 - Seca;2025-01-06;2024-10-08;2025-01-06;90;3780000.00;0.00
1101468;Pimenteiras do Oeste;RO;12300 - Alagamentos;2019-01-30;2018-12-31;2019-01-30;30;0.00;0.00
1101468;Pimenteiras do Oeste;RO;14110 - Estiagem;2023-12-21;2023-09-22;2023-12-21;90;0.00;0.00
2924504;Pindaí;BA;14110 - Estiagem;2025-09-25;2025-06-27;2025-09-25;90;0.00;0.00
2924504;Pindaí;BA;14110 - Estiagem;2025-07-23;2025-04-24;2025-07-23;90;0.00;0.00
2924504;Pindaí;BA;14110 - Estiagem;2018-09-06;2018-06-08;2018-09-06;90;0.00;0.00
2924504;Pindaí;BA;14110 - Estiagem;2017-09-04;2017-06-06;2017-09-04;90;0.00;0.00
2924504;Pindaí;BA;14110 - Estiagem;2017-03-15;2016-12-15;2017-03-15;90;0.00;0.00
2924504;Pindaí;BA;14110 - Estiagem;2018-03-19;2017-12-19;2018-03-19;90;0.00;0.00
2924504;Pindaí;BA;14110 - Estiagem;2020-10-05;2020-07-07;2020-10-05;90;0.00;0.00
2924504;Pindaí;BA;14110 - Estiagem;2020-03-19;2019-12-20;2020-03-19;90;0.00;0.00
2924504;Pindaí;BA;14110 - Estiagem;2021-05-22;2021-02-21;2021-05-22;90;0.00;0.00
2924504;Pindaí;BA;14110 - Estiagem;2019-09-11;2019-06-13;2019-09-11;90;0.00;0.00
2924504;Pindaí;BA;14110 - Estiagem;2019-03-20;2018-12-20;2019-03-20;90;0.00;0.00
2924504;Pindaí;BA;14110 - Estiagem;2016-01-15;2015-10-17;2016-01-15;90;0.00;0.00
2924504;Pindaí;BA;14110 - Estiagem;2023-11-28;2023-08-30;2023-11-28;90;0.00;0.00
2924504;Pindaí;BA;14110 - Estiagem;2025-07-08;2025-04-09;2025-07-08;90;0.00;0.00
2108504;Pindaré-Mirim;MA;12100 - Inundacoes;2021-04-05;2021-03-06;2021-04-05;30;0.00;0.00
2108504;Pindaré-Mirim;MA;12100 - Inundacoes;2023-03-21;2023-02-19;2023-03-21;30;0.00;0.00
2108504;Pindaré-Mirim;MA;12100 - Inundacoes;2022-04-06;2022-03-07;2022-04-06;30;0.00;0.00
2108504;Pindaré-Mirim;MA;12100 - Inundacoes;2025-03-13;2025-02-11;2025-03-13;30;0.00;0.00
2108504;Pindaré-Mirim;MA;12300 - Alagamentos;2019-04-24;2019-03-25;2019-04-24;30;0.00;0.00
2108504;Pindaré-Mirim;MA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2019-06-04;2019-05-05;2019-06-04;30;0.00;0.00
2108504;Pindaré-Mirim;MA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-03-27;2023-02-25;2023-03-27;30;0.00;0.00
2707008;Pindoba;AL;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2017-05-30;2017-04-30;2017-05-30;30;1000000.00;200000.00
2707008;Pindoba;AL;14120 - Seca;2017-03-29;2016-12-29;2017-03-29;90;3681612.28;621000.00
2707008;Pindoba;AL;14120 - Seca;2017-03-24;2016-12-24;2017-03-24;90;0.00;0.00
2924603;Pindobaçu;BA;14110 - Estiagem;2019-03-20;2018-12-20;2019-03-20;90;0.00;0.00
2924603;Pindobaçu;BA;14110 - Estiagem;2024-02-23;2023-11-25;2024-02-23;90;0.00;0.00
2924603;Pindobaçu;BA;14110 - Estiagem;2021-09-22;2021-06-24;2021-09-22;90;0.00;0.00
2924603;Pindobaçu;BA;14110 - Estiagem;2017-09-04;2017-06-06;2017-09-04;90;0.00;0.00
2924603;Pindobaçu;BA;14110 - Estiagem;2018-04-02;2018-01-02;2018-04-02;90;0.00;0.00
2924603;Pindobaçu;BA;14110 - Estiagem;2018-03-20;2017-12-20;2018-03-20;90;0.00;0.00
2924603;Pindobaçu;BA;14110 - Estiagem;2017-02-21;2016-11-23;2017-02-21;90;0.00;0.00
2924603;Pindobaçu;BA;14110 - Estiagem;2018-09-06;2018-06-08;2018-09-06;90;0.00;0.00
2924603;Pindobaçu;BA;14110 - Estiagem;2021-04-28;2021-01-28;2021-04-28;90;0.00;0.00
2924603;Pindobaçu;BA;14110 - Estiagem;2019-09-11;2019-06-13;2019-09-11;90;0.00;0.00
2924603;Pindobaçu;BA;14110 - Estiagem;2020-03-19;2019-12-20;2020-03-19;90;0.00;0.00
2924603;Pindobaçu;BA;14110 - Estiagem;2025-11-13;2025-08-15;2025-11-13;90;0.00;0.00
2924603;Pindobaçu;BA;14110 - Estiagem;2018-03-19;2017-12-19;2018-03-19;90;0.00;0.00
1717008;Pindorama do Tocantins;TO;12100 - Inundacoes;2022-01-12;2021-12-13;2022-01-12;30;0.00;0.00
1717008;Pindorama do Tocantins;TO;14110 - Estiagem;2017-07-06;2017-04-07;2017-07-06;90;460000.00;150000.00
1717008;Pindorama do Tocantins;TO;14110 - Estiagem;2024-01-11;2023-10-13;2024-01-11;90;0.00;0.00
2310852;Pindoretama;CE;12300 - Alagamentos;2025-02-19;2025-01-20;2025-02-19;30;0.00;0.00
2310852;Pindoretama;CE;14120 - Seca;2016-12-12;2016-09-13;2016-12-12;90;1300000.00;200000.00
2310852;Pindoretama;CE;14120 - Seca;2016-10-06;2016-07-08;2016-10-06;90;519040.00;519040.00
2310852;Pindoretama;CE;14120 - Seca;2016-08-10;2016-05-12;2016-08-10;90;519040.00;519040.00
2310852;Pindoretama;CE;14120 - Seca;2016-04-13;2016-01-14;2016-04-13;90;519040.00;519040.00
2310852;Pindoretama;CE;14120 - Seca;2019-03-29;2018-12-29;2019-03-29;90;0.00;0.00
3150539;Pingo-d'Água;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2020-02-04;2020-01-05;2020-02-04;30;0.00;0.00
3150539;Pingo-d'Água;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2019-12-03;2019-11-03;2019-12-03;30;0.00;0.00
4119152;Pinhais;PR;13213 - Tempestade Local/Convectiva - Granizo;2019-06-02;2019-05-03;2019-06-02;30;683968.80;0.00
4314456;Pinhal;RS;12200 - Enxurradas;2017-06-09;2017-05-10;2017-06-09;30;2064285.20;1380295.00
4314456;Pinhal;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-12-12;2023-11-12;2023-12-12;30;7990484.40;3710482.50
4314456;Pinhal;RS;13215 - Tempestade Local/Convectiva - Vendaval;2024-01-03;2023-12-04;2024-01-03;30;1019062.45;540000.00
4314456;Pinhal;RS;14110 - Estiagem;2020-11-30;2020-09-01;2020-11-30;90;9424419.93;4357500.00
4314456;Pinhal;RS;14110 - Estiagem;2021-12-21;2021-09-22;2021-12-21;90;8897558.70;7066800.00
4314456;Pinhal;RS;14110 - Estiagem;2022-12-13;2022-09-14;2022-12-13;90;8869801.90;7066800.00
4314456;Pinhal;RS;14110 - Estiagem;2020-04-07;2020-01-08;2020-04-07;90;5115610.40;3352480.00
4314456;Pinhal;RS;14110 - Estiagem;2025-03-28;2024-12-28;2025-03-28;90;3207200.00;2066400.00
4314464;Pinhal da Serra;RS;13215 - Tempestade Local/Convectiva - Vendaval;2020-07-08;2020-06-08;2020-07-08;30;0.00;0.00
4314464;Pinhal da Serra;RS;14110 - Estiagem;2025-03-14;2024-12-14;2025-03-14;90;4861194.90;0.00
4314464;Pinhal da Serra;RS;14110 - Estiagem;2020-04-30;2020-01-31;2020-04-30;90;2463700.00;0.00
4314464;Pinhal da Serra;RS;14110 - Estiagem;2020-04-03;2020-01-04;2020-04-03;90;0.00;0.00
4314464;Pinhal da Serra;RS;14110 - Estiagem;2022-01-12;2021-10-14;2022-01-12;90;118946.00;0.00
4119251;Pinhal de São Bento;PR;13215 - Tempestade Local/Convectiva - Vendaval;2023-12-29;2023-11-29;2023-12-29;30;0.00;0.00
4119251;Pinhal de São Bento;PR;14110 - Estiagem;2022-01-11;2021-10-13;2022-01-11;90;0.00;0.00
4314472;Pinhal Grande;RS;13213 - Tempestade Local/Convectiva - Granizo;2020-08-21;2020-07-22;2020-08-21;30;252430.21;0.00
4314472;Pinhal Grande;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-06-23;2025-05-24;2025-06-23;30;1099160.00;0.00
4314472;Pinhal Grande;RS;13215 - Tempestade Local/Convectiva - Vendaval;2017-10-06;2017-09-06;2017-10-06;30;3238132.01;2002050.00
4314472;Pinhal Grande;RS;14110 - Estiagem;2022-01-05;2021-10-07;2022-01-05;90;4704742.00;0.00
4314472;Pinhal Grande;RS;14110 - Estiagem;2020-01-15;2019-10-17;2020-01-15;90;1174545.79;0.00
4314472;Pinhal Grande;RS;14110 - Estiagem;2023-01-27;2022-10-29;2023-01-27;90;71479.05;0.00
4314472;Pinhal Grande;RS;14110 - Estiagem;2025-02-10;2024-11-12;2025-02-10;90;124448.90;0.00
4119202;Pinhalão;PR;12200 - Enxurradas;2016-01-21;2015-12-22;2016-01-21;30;0.00;0.00
4212908;Pinhalzinho;SC;12200 - Enxurradas;2018-10-11;2018-09-11;2018-10-11;30;150000.00;0.00
4212908;Pinhalzinho;SC;12200 - Enxurradas;2017-01-03;2016-12-04;2017-01-03;30;8349346.94;2858438.00
4212908;Pinhalzinho;SC;13213 - Tempestade Local/Convectiva - Granizo;2018-06-03;2018-05-04;2018-06-03;30;100000.00;0.00
4212908;Pinhalzinho;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2017-06-15;2017-05-16;2017-06-15;30;8499031.26;1510550.00
4212908;Pinhalzinho;SC;14110 - Estiagem;2019-11-08;2019-08-10;2019-11-08;90;11700.00;0.00
4212908;Pinhalzinho;SC;14110 - Estiagem;2020-12-03;2020-09-04;2020-12-03;90;3249962.00;0.00
4212908;Pinhalzinho;SC;14110 - Estiagem;2020-05-26;2020-02-26;2020-05-26;90;0.00;0.00
4212908;Pinhalzinho;SC;14110 - Estiagem;2022-01-21;2021-10-23;2022-01-21;90;147448.00;0.00
4119301;Pinhão;PR;12200 - Enxurradas;2023-11-06;2023-10-07;2023-11-06;30;0.00;0.00
4119301;Pinhão;PR;13213 - Tempestade Local/Convectiva - Granizo;2023-10-10;2023-09-10;2023-10-10;30;0.00;0.00
4119301;Pinhão;PR;13213 - Tempestade Local/Convectiva - Granizo;2023-08-16;2023-07-17;2023-08-16;30;0.00;0.00
4119301;Pinhão;PR;13215 - Tempestade Local/Convectiva - Vendaval;2025-02-21;2025-01-22;2025-02-21;30;0.00;0.00
2805208;Pinhão;SE;12300 - Alagamentos;2019-06-19;2019-05-20;2019-06-19;30;0.00;0.00
2805208;Pinhão;SE;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2020-11-10;2020-10-11;2020-11-10;30;0.00;0.00
2805208;Pinhão;SE;14110 - Estiagem;2020-10-14;2020-07-16;2020-10-14;90;0.00;0.00
2805208;Pinhão;SE;14110 - Estiagem;2018-04-02;2018-01-02;2018-04-02;90;0.00;0.00
2805208;Pinhão;SE;14110 - Estiagem;2023-10-24;2023-07-26;2023-10-24;90;0.00;0.00
2805208;Pinhão;SE;14110 - Estiagem;2019-03-25;2018-12-25;2019-03-25;90;0.00;0.00
2805208;Pinhão;SE;14110 - Estiagem;2019-05-15;2019-02-14;2019-05-15;90;0.00;0.00
2805208;Pinhão;SE;14110 - Estiagem;2016-08-11;2016-05-13;2016-08-11;90;0.00;0.00
2805208;Pinhão;SE;14110 - Estiagem;2018-09-27;2018-06-29;2018-09-27;90;0.00;0.00
2805208;Pinhão;SE;14110 - Estiagem;2021-10-06;2021-07-08;2021-10-06;90;0.00;0.00
2805208;Pinhão;SE;14110 - Estiagem;2019-11-08;2019-08-10;2019-11-08;90;0.00;0.00
2805208;Pinhão;SE;14110 - Estiagem;2025-10-09;2025-07-11;2025-10-09;90;0.00;0.00
2805208;Pinhão;SE;14120 - Seca;2025-03-29;2024-12-29;2025-03-29;90;0.00;0.00
2805208;Pinhão;SE;14120 - Seca;2021-03-17;2020-12-17;2021-03-17;90;0.00;0.00
2805208;Pinhão;SE;14120 - Seca;2021-03-10;2020-12-10;2021-03-10;90;0.00;0.00
2805208;Pinhão;SE;14120 - Seca;2020-03-26;2019-12-27;2020-03-26;90;0.00;0.00
4314498;Pinheirinho do Vale;RS;12200 - Enxurradas;2017-06-04;2017-05-05;2017-06-04;30;3360714.00;1400000.00
4314498;Pinheirinho do Vale;RS;13213 - Tempestade Local/Convectiva - Granizo;2023-08-14;2023-07-15;2023-08-14;30;2426662.50;1084000.00
4314498;Pinheirinho do Vale;RS;13213 - Tempestade Local/Convectiva - Granizo;2023-11-24;2023-10-25;2023-11-24;30;5730760.00;2370000.00
4314498;Pinheirinho do Vale;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-11-08;2023-10-09;2023-11-08;30;4049300.00;170000.00
4314498;Pinheirinho do Vale;RS;13215 - Tempestade Local/Convectiva - Vendaval;2021-09-22;2021-08-23;2021-09-22;30;561405.00;34020.00
4314498;Pinheirinho do Vale;RS;13215 - Tempestade Local/Convectiva - Vendaval;2025-05-15;2025-04-15;2025-05-15;30;2161905.20;650005.20
4314498;Pinheirinho do Vale;RS;14110 - Estiagem;2023-01-23;2022-10-25;2023-01-23;90;8510312.00;2635272.00
4314498;Pinheirinho do Vale;RS;14110 - Estiagem;2020-11-23;2020-08-25;2020-11-23;90;4579332.48;0.00
4314498;Pinheirinho do Vale;RS;14110 - Estiagem;2021-06-17;2021-03-19;2021-06-17;90;5563100.72;1815644.72
4314498;Pinheirinho do Vale;RS;14110 - Estiagem;2025-03-27;2024-12-27;2025-03-27;90;8984190.78;5084440.68
4314498;Pinheirinho do Vale;RS;14110 - Estiagem;2021-12-28;2021-09-29;2021-12-28;90;10687097.39;7400000.00
4314498;Pinheirinho do Vale;RS;14110 - Estiagem;2020-04-14;2020-01-15;2020-04-14;90;3247830.00;1781747.00
2108603;Pinheiro;MA;12100 - Inundacoes;2019-04-09;2019-03-10;2019-04-09;30;7857860.00;3851560.00
2108603;Pinheiro;MA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-03-21;2023-02-19;2023-03-21;30;0.00;0.00
2108603;Pinheiro;MA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-04-05;2023-03-06;2023-04-05;30;0.00;0.00
2108603;Pinheiro;MA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-04-09;2023-03-10;2023-04-09;30;1652767.81;0.00
4314506;Pinheiro Machado;RS;12200 - Enxurradas;2023-09-08;2023-08-09;2023-09-08;30;0.00;0.00
4314506;Pinheiro Machado;RS;13213 - Tempestade Local/Convectiva - Granizo;2023-09-25;2023-08-26;2023-09-25;30;4098182.81;2000.00
4314506;Pinheiro Machado;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2016-04-19;2016-03-20;2016-04-19;30;7665055.84;5040000.00
4314506;Pinheiro Machado;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-07-15;2022-06-15;2022-07-15;30;1149553.10;0.00
4314506;Pinheiro Machado;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-08-25;2025-07-26;2025-08-25;30;1000000.00;0.00
4314506;Pinheiro Machado;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-08-06;2025-07-07;2025-08-06;30;60000.00;0.00
4314506;Pinheiro Machado;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-06-24;2025-05-25;2025-06-24;30;700000.00;0.00
4314506;Pinheiro Machado;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-12-11;2025-11-11;2025-12-11;30;1.00;0.00
4314506;Pinheiro Machado;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-09-09;2025-08-10;2025-09-09;30;0.00;0.00
4314506;Pinheiro Machado;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2019-11-07;2019-10-08;2019-11-07;30;240000.00;200000.00
4314506;Pinheiro Machado;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-09-11;2023-08-12;2023-09-11;30;4023547.70;0.00
4314506;Pinheiro Machado;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-09-25;2023-08-26;2023-09-25;30;4098182.81;2000.00
4314506;Pinheiro Machado;RS;14110 - Estiagem;2022-01-14;2021-10-16;2022-01-14;90;15971900.00;8942400.00
4314506;Pinheiro Machado;RS;14110 - Estiagem;2020-02-18;2019-11-20;2020-02-18;90;15572980.00;8964480.00
4314506;Pinheiro Machado;RS;14110 - Estiagem;2018-02-14;2017-11-16;2018-02-14;90;12607890.00;7394400.00
4314506;Pinheiro Machado;RS;14110 - Estiagem;2025-04-15;2025-01-15;2025-04-15;90;20004400.00;0.00
4314506;Pinheiro Machado;RS;14110 - Estiagem;2023-01-05;2022-10-07;2023-01-05;90;30400005500.00;0.00
4213005;Pinheiro Preto;SC;11110 - Tremor de terra;2021-06-14;2021-05-15;2021-06-14;30;0.00;0.00
4213005;Pinheiro Preto;SC;11321 - Deslizamentos;2022-05-03;2022-04-03;2022-05-03;30;2200000.00;0.00
4213005;Pinheiro Preto;SC;12200 - Enxurradas;2022-05-03;2022-04-03;2022-05-03;30;2200000.00;0.00
4213005;Pinheiro Preto;SC;12300 - Alagamentos;2023-11-16;2023-10-17;2023-11-16;30;0.00;0.00
4213005;Pinheiro Preto;SC;13213 - Tempestade Local/Convectiva - Granizo;2019-10-29;2019-09-29;2019-10-29;30;0.00;0.00
4213005;Pinheiro Preto;SC;13213 - Tempestade Local/Convectiva - Granizo;2023-10-07;2023-09-07;2023-10-07;30;0.00;0.00
4213005;Pinheiro Preto;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-10-07;2023-09-07;2023-10-07;30;0.00;0.00
4213005;Pinheiro Preto;SC;13215 - Tempestade Local/Convectiva - Vendaval;2020-07-06;2020-06-06;2020-07-06;30;0.00;0.00
4213005;Pinheiro Preto;SC;13215 - Tempestade Local/Convectiva - Vendaval;2019-11-04;2019-10-05;2019-11-04;30;30000.00;0.00
4213005;Pinheiro Preto;SC;13215 - Tempestade Local/Convectiva - Vendaval;2021-06-07;2021-05-08;2021-06-07;30;430003.00;0.00
4213005;Pinheiro Preto;SC;14110 - Estiagem;2022-01-20;2021-10-22;2022-01-20;90;8920000.00;8900000.00
4213005;Pinheiro Preto;SC;14110 - Estiagem;2020-11-08;2020-08-10;2020-11-08;90;0.00;0.00
4213005;Pinheiro Preto;SC;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2021-08-27;2021-07-28;2021-08-27;30;6000.00;0.00
3204104;Pinheiros;ES;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-01-06;2021-12-07;2022-01-06;30;500000.00;0.00
3204104;Pinheiros;ES;13215 - Tempestade Local/Convectiva - Vendaval;2023-12-28;2023-11-28;2023-12-28;30;675000.00;0.00
3204104;Pinheiros;ES;14110 - Estiagem;2016-05-09;2016-02-09;2016-05-09;90;0.00;0.00
3204104;Pinheiros;ES;14110 - Estiagem;2023-12-22;2023-09-23;2023-12-22;90;256000.00;0.00
3204104;Pinheiros;ES;14110 - Estiagem;2017-08-16;2017-05-18;2017-08-16;90;16000000.00;0.00
3204104;Pinheiros;ES;14110 - Estiagem;2016-10-27;2016-07-29;2016-10-27;90;16605595000.00;0.00
2924652;Pintadas;BA;14110 - Estiagem;2018-09-06;2018-06-08;2018-09-06;90;3475000.00;475000.00
2924652;Pintadas;BA;14110 - Estiagem;2017-09-04;2017-06-06;2017-09-04;90;4500000.00;2000000.00
2924652;Pintadas;BA;14110 - Estiagem;2019-03-20;2018-12-20;2019-03-20;90;2752174.00;652174.00
2924652;Pintadas;BA;14110 - Estiagem;2021-08-25;2021-05-27;2021-08-25;90;2543001.01;618200.00
2924652;Pintadas;BA;14110 - Estiagem;2021-03-02;2020-12-02;2021-03-02;90;2362274.08;618200.00
2924652;Pintadas;BA;14110 - Estiagem;2020-03-19;2019-12-20;2020-03-19;90;2140000.00;565000.00
2924652;Pintadas;BA;14110 - Estiagem;2025-09-03;2025-06-05;2025-09-03;90;2231884.34;562000.00
2924652;Pintadas;BA;14110 - Estiagem;2023-12-04;2023-09-05;2023-12-04;90;2219729.74;562000.00
2924652;Pintadas;BA;14110 - Estiagem;2019-09-11;2019-06-13;2019-09-11;90;2137000.00;562000.00
2924652;Pintadas;BA;14110 - Estiagem;2018-03-20;2017-12-20;2018-03-20;90;2900000.00;1450000.00
2924652;Pintadas;BA;14110 - Estiagem;2016-01-15;2015-10-17;2016-01-15;90;0.00;0.00
2924652;Pintadas;BA;14110 - Estiagem;2023-11-10;2023-08-12;2023-11-10;90;0.00;0.00
2924652;Pintadas;BA;14120 - Seca;2017-02-02;2016-11-04;2017-02-02;90;1560000.00;300000.00
4314548;Pinto Bandeira;RS;14110 - Estiagem;2022-01-24;2021-10-26;2022-01-24;90;91072.00;0.00
3150570;Pintópolis;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-01-16;2022-12-17;2023-01-16;30;0.00;0.00
3150570;Pintópolis;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-01-06;2021-12-07;2022-01-06;30;0.00;0.00
3150570;Pintópolis;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2020-02-03;2020-01-04;2020-02-03;30;0.00;0.00
3150570;Pintópolis;MG;14110 - Estiagem;2017-04-13;2017-01-13;2017-04-13;90;0.00;0.00
3150570;Pintópolis;MG;14110 - Estiagem;2019-02-12;2018-11-14;2019-02-12;90;0.00;0.00
3150570;Pintópolis;MG;14110 - Estiagem;2018-04-16;2018-01-16;2018-04-16;90;0.00;0.00
3150570;Pintópolis;MG;14110 - Estiagem;2016-04-14;2016-01-15;2016-04-14;90;0.00;0.00
3150570;Pintópolis;MG;14110 - Estiagem;2016-03-10;2015-12-11;2016-03-10;90;0.00;0.00
3150570;Pintópolis;MG;14120 - Seca;2023-10-14;2023-07-16;2023-10-14;90;0.00;0.00
3150570;Pintópolis;MG;14120 - Seca;2023-04-19;2023-01-19;2023-04-19;90;0.00;0.00
3150570;Pintópolis;MG;14120 - Seca;2022-10-20;2022-07-22;2022-10-20;90;0.00;0.00
3150570;Pintópolis;MG;14120 - Seca;2022-04-19;2022-01-19;2022-04-19;90;0.00;0.00
3150570;Pintópolis;MG;14120 - Seca;2017-06-30;2017-04-01;2017-06-30;90;0.00;0.00
3150570;Pintópolis;MG;14120 - Seca;2025-10-16;2025-07-18;2025-10-16;90;0.00;0.00
3150570;Pintópolis;MG;14120 - Seca;2025-04-21;2025-01-21;2025-04-21;90;0.00;0.00
3150570;Pintópolis;MG;14120 - Seca;2020-05-19;2020-02-19;2020-05-19;90;0.00;0.00
3150570;Pintópolis;MG;14120 - Seca;2019-05-23;2019-02-22;2019-05-23;90;0.00;0.00
3150570;Pintópolis;MG;14120 - Seca;2021-05-10;2021-02-09;2021-05-10;90;0.00;0.00
3150570;Pintópolis;MG;14120 - Seca;2021-10-15;2021-07-17;2021-10-15;90;0.00;0.00
3150570;Pintópolis;MG;14120 - Seca;2020-12-02;2020-09-03;2020-12-02;90;0.00;0.00
3150570;Pintópolis;MG;14120 - Seca;2019-05-28;2019-02-27;2019-05-28;90;0.00;0.00
3150570;Pintópolis;MG;14120 - Seca;2020-01-27;2019-10-29;2020-01-27;90;0.00;0.00
2208205;Pio IX;PI;14110 - Estiagem;2017-08-09;2017-05-11;2017-08-09;90;4457907.00;0.00
2208205;Pio IX;PI;14110 - Estiagem;2017-01-26;2016-10-28;2017-01-26;90;4666860.00;0.00
2208205;Pio IX;PI;14110 - Estiagem;2021-12-23;2021-09-24;2021-12-23;90;988400.00;258400.00
2208205;Pio IX;PI;14110 - Estiagem;2016-08-11;2016-05-13;2016-08-11;90;13200000.00;6000000.00
2208205;Pio IX;PI;14110 - Estiagem;2023-08-14;2023-05-16;2023-08-14;90;368360.00;105400.00
2208205;Pio IX;PI;14120 - Seca;2018-05-18;2018-02-17;2018-05-18;90;2032000.00;586000.00
2208205;Pio IX;PI;14120 - Seca;2018-05-22;2018-02-21;2018-05-22;90;2010587.00;586000.00
2208205;Pio IX;PI;14120 - Seca;2018-04-20;2018-01-20;2018-04-20;90;2010587.00;586000.00
2208205;Pio IX;PI;14120 - Seca;2018-03-28;2017-12-28;2018-03-28;90;1862406.00;523900.00
2208205;Pio IX;PI;14120 - Seca;2020-01-29;2019-10-31;2020-01-29;90;1428320.00;325100.00
2208205;Pio IX;PI;14120 - Seca;2019-07-30;2019-05-01;2019-07-30;90;1287820.00;221600.00
2208205;Pio IX;PI;14120 - Seca;2020-06-24;2020-03-26;2020-06-24;90;1196420.00;198200.00
2208205;Pio IX;PI;14120 - Seca;2021-05-20;2021-02-19;2021-05-20;90;988400.00;258400.00
2208205;Pio IX;PI;14120 - Seca;2016-07-20;2016-04-21;2016-07-20;90;10050000.00;6000000.00
2208205;Pio IX;PI;14120 - Seca;2018-10-24;2018-07-26;2018-10-24;90;3896587.00;586000.00
2208205;Pio IX;PI;14120 - Seca;2025-10-08;2025-07-10;2025-10-08;90;742094.90;250000.00
2208205;Pio IX;PI;14120 - Seca;2025-10-07;2025-07-09;2025-10-07;90;742094.90;250000.00
2208205;Pio IX;PI;14120 - Seca;2020-09-02;2020-06-04;2020-09-02;90;626420.00;213000.00
2208205;Pio IX;PI;14120 - Seca;2025-04-11;2025-01-11;2025-04-11;90;324000.00;0.00
2208205;Pio IX;PI;14120 - Seca;2025-01-06;2024-10-08;2025-01-06;90;0.00;0.00
2108702;Pio XII;MA;12300 - Alagamentos;2020-04-07;2020-03-08;2020-04-07;30;0.00;0.00
2310902;Piquet Carneiro;CE;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-04-03;2023-03-04;2023-04-03;30;9990500.00;500000.00
2310902;Piquet Carneiro;CE;14110 - Estiagem;2024-01-18;2023-10-20;2024-01-18;90;9788650.00;7045650.00
2310902;Piquet Carneiro;CE;14110 - Estiagem;2021-08-19;2021-05-21;2021-08-19;90;6008080.00;4668080.00
2310902;Piquet Carneiro;CE;14110 - Estiagem;2022-06-03;2022-03-05;2022-06-03;90;0.00;0.00
2310902;Piquet Carneiro;CE;14120 - Seca;2017-09-28;2017-06-30;2017-09-28;90;8481240.00;4121240.00
2310902;Piquet Carneiro;CE;14120 - Seca;2025-11-10;2025-08-12;2025-11-10;90;7504130.00;3554130.00
2310902;Piquet Carneiro;CE;14120 - Seca;2025-05-12;2025-02-11;2025-05-12;90;38500000.00;35000000.00
2310902;Piquet Carneiro;CE;14120 - Seca;2017-05-11;2017-02-10;2017-05-11;90;8360000.00;6000000.00
2310902;Piquet Carneiro;CE;14120 - Seca;2017-04-11;2017-01-11;2017-04-11;90;8360000.00;6000000.00
2310902;Piquet Carneiro;CE;14120 - Seca;2020-03-09;2019-12-10;2020-03-09;90;1710000.00;0.00
2310902;Piquet Carneiro;CE;14120 - Seca;2016-04-12;2016-01-13;2016-04-12;90;3702356.00;1522200.00
2310902;Piquet Carneiro;CE;14120 - Seca;2018-04-02;2018-01-02;2018-04-02;90;4936000.00;3000000.00
2310902;Piquet Carneiro;CE;14120 - Seca;2016-10-04;2016-07-06;2016-10-04;90;7561230.00;7201230.00
2310902;Piquet Carneiro;CE;14120 - Seca;2018-10-03;2018-07-05;2018-10-03;90;4050890.00;3810890.00
2310902;Piquet Carneiro;CE;14120 - Seca;2019-10-15;2019-07-17;2019-10-15;90;2510000.00;2270000.00
2310902;Piquet Carneiro;CE;14120 - Seca;2019-03-15;2018-12-15;2019-03-15;90;40000.00;0.00
