Codigo_IBGE;Municipio;UF;COBRADE;Data_Ocorrencia;Inicio_Analise_Climatica;Fim_Analise_Climatica;Dias_Lookback
3205200;Vila Velha;ES;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2018-11-12;2018-10-13;2018-11-12;30
3205200;Vila Velha;ES;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2019-05-22;2019-04-22;2019-05-22;30
3205200;Vila Velha;ES;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2021-11-08;2021-10-09;2021-11-08;30
3205200;Vila Velha;ES;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2024-03-08;2024-02-07;2024-03-08;30
1100304;Vilhena;RO;11433 - Erosao Continental - Bocorocas;2022-02-24;2022-01-25;2022-02-24;30
1100304;Vilhena;RO;13212 - Tempestade Local/Convectiva - Tempestade de Raios;2019-03-07;2019-02-05;2019-03-07;30
1100304;Vilhena;RO;13213 - Tempestade Local/Convectiva - Granizo;2020-10-08;2020-09-08;2020-10-08;30
1100304;Vilhena;RO;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-03-22;2022-02-20;2022-03-22;30
1100304;Vilhena;RO;14110 - Estiagem;2023-12-21;2023-09-22;2023-12-21;90
3556701;Vinhedo;SP;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-01-17;2022-12-18;2023-01-17;30
3556701;Vinhedo;SP;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-02-02;2022-01-03;2022-02-02;30
3171600;Virgem da Lapa;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2021-12-14;2021-11-14;2021-12-14;30
3171600;Virgem da Lapa;MG;14120 - Seca;2022-10-19;2022-07-21;2022-10-19;90
3171600;Virgem da Lapa;MG;14120 - Seca;2022-04-18;2022-01-18;2022-04-18;90
3171600;Virgem da Lapa;MG;14120 - Seca;2025-10-30;2025-08-01;2025-10-30;90
3171600;Virgem da Lapa;MG;14120 - Seca;2016-06-14;2016-03-16;2016-06-14;90
3171600;Virgem da Lapa;MG;14120 - Seca;2018-09-03;2018-06-05;2018-09-03;90
3171600;Virgem da Lapa;MG;14120 - Seca;2017-03-14;2016-12-14;2017-03-14;90
3171600;Virgem da Lapa;MG;14120 - Seca;2023-10-10;2023-07-12;2023-10-10;90
3171600;Virgem da Lapa;MG;14120 - Seca;2021-10-14;2021-07-16;2021-10-14;90
3171600;Virgem da Lapa;MG;14120 - Seca;2020-11-13;2020-08-15;2020-11-13;90
3171600;Virgem da Lapa;MG;14120 - Seca;2021-05-11;2021-02-10;2021-05-11;90
3171600;Virgem da Lapa;MG;14120 - Seca;2023-04-11;2023-01-11;2023-04-11;90
3171600;Virgem da Lapa;MG;14120 - Seca;2020-05-18;2020-02-18;2020-05-18;90
3171600;Virgem da Lapa;MG;14120 - Seca;2025-04-15;2025-01-15;2025-04-15;90
3171600;Virgem da Lapa;MG;14120 - Seca;2018-02-23;2017-11-25;2018-02-23;90
3171600;Virgem da Lapa;MG;14120 - Seca;2019-05-24;2019-02-23;2019-05-24;90
3171600;Virgem da Lapa;MG;14120 - Seca;2019-05-13;2019-02-12;2019-05-13;90
3171600;Virgem da Lapa;MG;14120 - Seca;2019-03-18;2018-12-18;2019-03-18;90
3171600;Virgem da Lapa;MG;14120 - Seca;2019-05-28;2019-02-27;2019-05-28;90
3171709;Virgínia;MG;11321 - Deslizamentos;2022-01-05;2021-12-06;2022-01-05;30
3171709;Virgínia;MG;12200 - Enxurradas;2022-02-17;2022-01-18;2022-02-17;30
3171709;Virgínia;MG;23110 - Incendios em plantas e distritos industriais, parques e depositos;2019-08-14;2019-07-15;2019-08-14;30
3171907;Virgolândia;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-01-12;2024-12-13;2025-01-12;30
3171907;Virgolândia;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-03-13;2023-02-11;2023-03-13;30
3171907;Virgolândia;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-02-24;2022-01-25;2022-02-24;30
4128658;Virmond;PR;12200 - Enxurradas;2023-11-06;2023-10-07;2023-11-06;30
4128658;Virmond;PR;13211 - Tempestade Local/Convectiva - Tornados;2025-11-14;2025-10-15;2025-11-14;30
4128658;Virmond;PR;13213 - Tempestade Local/Convectiva - Granizo;2023-10-21;2023-09-21;2023-10-21;30
3172004;Visconde do Rio Branco;MG;12300 - Alagamentos;2020-10-31;2020-10-01;2020-10-31;30
3172004;Visconde do Rio Branco;MG;13213 - Tempestade Local/Convectiva - Granizo;2022-10-04;2022-09-04;2022-10-04;30
3172004;Visconde do Rio Branco;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-01-09;2024-12-10;2025-01-09;30
3172004;Visconde do Rio Branco;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-12-18;2025-11-18;2025-12-18;30
3172004;Visconde do Rio Branco;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-02-12;2022-01-13;2022-02-12;30
3172004;Visconde do Rio Branco;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-01-14;2022-12-15;2023-01-14;30
1508308;Viseu;PA;13212 - Tempestade Local/Convectiva - Tempestade de Raios;2023-05-15;2023-04-15;2023-05-15;30
1508308;Viseu;PA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2020-03-16;2020-02-15;2020-03-16;30
1508308;Viseu;PA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-05-15;2023-04-15;2023-05-15;30
1508308;Viseu;PA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2019-04-11;2019-03-12;2019-04-11;30
1508308;Viseu;PA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2020-03-24;2020-02-23;2020-03-24;30
1508308;Viseu;PA;13215 - Tempestade Local/Convectiva - Vendaval;2020-04-23;2020-03-24;2020-04-23;30
4323507;Vista Alegre;RS;12200 - Enxurradas;2017-06-09;2017-05-10;2017-06-09;30
4323507;Vista Alegre;RS;13213 - Tempestade Local/Convectiva - Granizo;2023-11-23;2023-10-24;2023-11-23;30
4323507;Vista Alegre;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-10-25;2023-09-25;2023-10-25;30
4323507;Vista Alegre;RS;13215 - Tempestade Local/Convectiva - Vendaval;2022-12-16;2022-11-16;2022-12-16;30
4323507;Vista Alegre;RS;14110 - Estiagem;2021-12-28;2021-09-29;2021-12-28;90
4323507;Vista Alegre;RS;14110 - Estiagem;2021-05-17;2021-02-16;2021-05-17;90
4323507;Vista Alegre;RS;14110 - Estiagem;2020-11-05;2020-08-07;2020-11-05;90
4323507;Vista Alegre;RS;14110 - Estiagem;2025-03-19;2024-12-19;2025-03-19;90
4323507;Vista Alegre;RS;14110 - Estiagem;2020-04-08;2020-01-09;2020-04-08;90
4323507;Vista Alegre;RS;14110 - Estiagem;2023-01-04;2022-10-06;2023-01-04;90
4323606;Vista Alegre do Prata;RS;14110 - Estiagem;2023-02-27;2022-11-29;2023-02-27;90
4323606;Vista Alegre do Prata;RS;14110 - Estiagem;2020-04-22;2020-01-23;2020-04-22;90
4323606;Vista Alegre do Prata;RS;14110 - Estiagem;2020-03-27;2019-12-28;2020-03-27;90
4323606;Vista Alegre do Prata;RS;14110 - Estiagem;2022-01-14;2021-10-16;2022-01-14;90
4323705;Vista Gaúcha;RS;12200 - Enxurradas;2017-06-06;2017-05-07;2017-06-06;30
4323705;Vista Gaúcha;RS;13213 - Tempestade Local/Convectiva - Granizo;2023-11-20;2023-10-21;2023-11-20;30
4323705;Vista Gaúcha;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-10-20;2023-09-20;2023-10-20;30
4323705;Vista Gaúcha;RS;13215 - Tempestade Local/Convectiva - Vendaval;2025-05-12;2025-04-12;2025-05-12;30
4323705;Vista Gaúcha;RS;14110 - Estiagem;2020-12-01;2020-09-02;2020-12-01;90
4323705;Vista Gaúcha;RS;14110 - Estiagem;2023-01-04;2022-10-06;2023-01-04;90
4323705;Vista Gaúcha;RS;14110 - Estiagem;2022-01-07;2021-10-09;2022-01-07;90
4323705;Vista Gaúcha;RS;14110 - Estiagem;2020-04-27;2020-01-28;2020-04-27;90
2505501;Vista Serrana;PB;14110 - Estiagem;2018-10-06;2018-07-08;2018-10-06;90
2505501;Vista Serrana;PB;14110 - Estiagem;2021-07-08;2021-04-09;2021-07-08;90
2505501;Vista Serrana;PB;14110 - Estiagem;2019-04-11;2019-01-11;2019-04-11;90
2505501;Vista Serrana;PB;14110 - Estiagem;2021-12-30;2021-10-01;2021-12-30;90
2505501;Vista Serrana;PB;14110 - Estiagem;2019-10-06;2019-07-08;2019-10-06;90
2505501;Vista Serrana;PB;14110 - Estiagem;2018-04-13;2018-01-13;2018-04-13;90
2505501;Vista Serrana;PB;14110 - Estiagem;2016-04-20;2016-01-21;2016-04-20;90
2505501;Vista Serrana;PB;14110 - Estiagem;2017-04-18;2017-01-18;2017-04-18;90
2505501;Vista Serrana;PB;14110 - Estiagem;2016-10-13;2016-07-15;2016-10-13;90
2505501;Vista Serrana;PB;14110 - Estiagem;2017-10-09;2017-07-11;2017-10-09;90
4219358;Vitor Meireles;SC;13213 - Tempestade Local/Convectiva - Granizo;2025-11-28;2025-10-29;2025-11-28;30
4219358;Vitor Meireles;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-02-20;2025-01-21;2025-02-20;30
4219358;Vitor Meireles;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-10-08;2023-09-08;2023-10-08;30
4219358;Vitor Meireles;SC;13215 - Tempestade Local/Convectiva - Vendaval;2020-08-18;2020-07-19;2020-08-18;30
4219358;Vitor Meireles;SC;13215 - Tempestade Local/Convectiva - Vendaval;2020-07-07;2020-06-07;2020-07-07;30
4219358;Vitor Meireles;SC;14110 - Estiagem;2020-06-02;2020-03-04;2020-06-02;90
4219358;Vitor Meireles;SC;14110 - Estiagem;2020-05-12;2020-02-12;2020-05-12;90
3205309;Vitória;ES;11311 - Quedas, Tombamentos e rolamentos - Blocos;2018-12-26;2018-11-26;2018-12-26;30
3205309;Vitória;ES;12300 - Alagamentos;2018-04-24;2018-03-25;2018-04-24;30
3205309;Vitória;ES;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2019-11-26;2019-10-27;2019-11-26;30
3205309;Vitória;ES;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2021-06-07;2021-05-08;2021-06-07;30
3205309;Vitória;ES;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-02-15;2023-01-16;2023-02-15;30
3205309;Vitória;ES;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-08-28;2023-07-29;2023-08-28;30
3205309;Vitória;ES;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2019-06-07;2019-05-08;2019-06-07;30
3205309;Vitória;ES;13215 - Tempestade Local/Convectiva - Vendaval;2023-04-14;2023-03-15;2023-04-14;30
3205309;Vitória;ES;13215 - Tempestade Local/Convectiva - Vendaval;2025-09-29;2025-08-30;2025-09-29;30
3205309;Vitória;ES;14110 - Estiagem;2016-05-09;2016-02-09;2016-05-09;90
2933307;Vitória da Conquista;BA;12100 - Inundacoes;2019-02-26;2019-01-27;2019-02-26;30
2933307;Vitória da Conquista;BA;12100 - Inundacoes;2018-01-04;2017-12-05;2018-01-04;30
2933307;Vitória da Conquista;BA;13213 - Tempestade Local/Convectiva - Granizo;2023-09-01;2023-08-02;2023-09-01;30
2933307;Vitória da Conquista;BA;13213 - Tempestade Local/Convectiva - Granizo;2020-01-08;2019-12-09;2020-01-08;30
2933307;Vitória da Conquista;BA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2020-03-18;2020-02-17;2020-03-18;30
2933307;Vitória da Conquista;BA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-11-18;2025-10-19;2025-11-18;30
2933307;Vitória da Conquista;BA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2021-12-27;2021-11-27;2021-12-27;30
2933307;Vitória da Conquista;BA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-12-22;2022-11-22;2022-12-22;30
2933307;Vitória da Conquista;BA;14110 - Estiagem;2016-03-22;2015-12-23;2016-03-22;90
2933307;Vitória da Conquista;BA;14110 - Estiagem;2018-02-01;2017-11-03;2018-02-01;90
2933307;Vitória da Conquista;BA;14110 - Estiagem;2017-08-22;2017-05-24;2017-08-22;90
2933307;Vitória da Conquista;BA;14110 - Estiagem;2023-04-05;2023-01-05;2023-04-05;90
2933307;Vitória da Conquista;BA;14110 - Estiagem;2025-09-09;2025-06-11;2025-09-09;90
2933307;Vitória da Conquista;BA;14110 - Estiagem;2021-09-08;2021-06-10;2021-09-08;90
2933307;Vitória da Conquista;BA;14110 - Estiagem;2022-04-01;2022-01-01;2022-04-01;90
2933307;Vitória da Conquista;BA;14110 - Estiagem;2021-03-05;2020-12-05;2021-03-05;90
2933307;Vitória da Conquista;BA;14110 - Estiagem;2023-09-29;2023-07-01;2023-09-29;90
2933307;Vitória da Conquista;BA;14110 - Estiagem;2020-08-25;2020-05-27;2020-08-25;90
2933307;Vitória da Conquista;BA;14110 - Estiagem;2025-03-17;2024-12-17;2025-03-17;90
2933307;Vitória da Conquista;BA;14110 - Estiagem;2020-02-19;2019-11-21;2020-02-19;90
2933307;Vitória da Conquista;BA;14110 - Estiagem;2019-01-23;2018-10-25;2019-01-23;90
2933307;Vitória da Conquista;BA;14110 - Estiagem;2018-07-10;2018-04-11;2018-07-10;90
2933307;Vitória da Conquista;BA;14110 - Estiagem;2019-07-17;2019-04-18;2019-07-17;90
2933307;Vitória da Conquista;BA;14110 - Estiagem;2016-07-21;2016-04-22;2016-07-21;90
2933307;Vitória da Conquista;BA;14110 - Estiagem;2016-07-01;2016-04-02;2016-07-01;90
2933307;Vitória da Conquista;BA;14110 - Estiagem;2017-01-25;2016-10-27;2017-01-25;90
2933307;Vitória da Conquista;BA;14110 - Estiagem;2022-10-13;2022-07-15;2022-10-13;90
4323754;Vitória das Missões;RS;13213 - Tempestade Local/Convectiva - Granizo;2024-01-17;2023-12-18;2024-01-17;30
4323754;Vitória das Missões;RS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2017-06-09;2017-05-10;2017-06-09;30
4323754;Vitória das Missões;RS;14110 - Estiagem;2023-01-20;2022-10-22;2023-01-20;90
4323754;Vitória das Missões;RS;14110 - Estiagem;2025-01-30;2024-11-01;2025-01-30;90
4323754;Vitória das Missões;RS;14110 - Estiagem;2020-04-01;2020-01-02;2020-04-01;90
4323754;Vitória das Missões;RS;14110 - Estiagem;2022-01-07;2021-10-09;2022-01-07;90
2616407;Vitória de Santo Antão;PE;14110 - Estiagem;2025-01-14;2024-10-16;2025-01-14;90
1600808;Vitória do Jari;AP;11110 - Tremor de terra;2025-08-04;2025-07-05;2025-08-04;30
1600808;Vitória do Jari;AP;12100 - Inundacoes;2022-04-06;2022-03-07;2022-04-06;30
1600808;Vitória do Jari;AP;12100 - Inundacoes;2023-05-11;2023-04-11;2023-05-11;30
1600808;Vitória do Jari;AP;12100 - Inundacoes;2021-05-03;2021-04-03;2021-05-03;30
1600808;Vitória do Jari;AP;12100 - Inundacoes;2019-05-30;2019-04-30;2019-05-30;30
1600808;Vitória do Jari;AP;12100 - Inundacoes;2017-05-16;2017-04-16;2017-05-16;30
1600808;Vitória do Jari;AP;13215 - Tempestade Local/Convectiva - Vendaval;2023-08-24;2023-07-25;2023-08-24;30
1600808;Vitória do Jari;AP;14110 - Estiagem;2023-11-23;2023-08-25;2023-11-23;90
1600808;Vitória do Jari;AP;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2023-10-27;2023-09-27;2023-10-27;30
1600808;Vitória do Jari;AP;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2023-10-30;2023-09-30;2023-10-30;30
2112902;Vitória do Mearim;MA;12100 - Inundacoes;2020-04-09;2020-03-10;2020-04-09;30
2112902;Vitória do Mearim;MA;12100 - Inundacoes;2020-03-11;2020-02-10;2020-03-11;30
2112902;Vitória do Mearim;MA;12100 - Inundacoes;2022-04-11;2022-03-12;2022-04-11;30
2112902;Vitória do Mearim;MA;12100 - Inundacoes;2019-04-18;2019-03-19;2019-04-18;30
2112902;Vitória do Mearim;MA;12100 - Inundacoes;2019-04-22;2019-03-23;2019-04-22;30
2112902;Vitória do Mearim;MA;12100 - Inundacoes;2018-04-27;2018-03-28;2018-04-27;30
2112902;Vitória do Mearim;MA;12300 - Alagamentos;2018-04-17;2018-03-18;2018-04-17;30
2112902;Vitória do Mearim;MA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-03-31;2023-03-01;2023-03-31;30
2112902;Vitória do Mearim;MA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-03-17;2022-02-15;2022-03-17;30
2112902;Vitória do Mearim;MA;13321 - Onda de Frio - Friagem;2020-04-09;2020-03-10;2020-04-09;30
1508357;Vitória do Xingu;PA;11321 - Deslizamentos;2025-03-27;2025-02-25;2025-03-27;30
1508357;Vitória do Xingu;PA;12100 - Inundacoes;2022-05-25;2022-04-25;2022-05-25;30
1508357;Vitória do Xingu;PA;12100 - Inundacoes;2019-05-27;2019-04-27;2019-05-27;30
1508357;Vitória do Xingu;PA;12100 - Inundacoes;2021-04-13;2021-03-14;2021-04-13;30
1508357;Vitória do Xingu;PA;12100 - Inundacoes;2019-05-30;2019-04-30;2019-05-30;30
1508357;Vitória do Xingu;PA;12100 - Inundacoes;2023-03-21;2023-02-19;2023-03-21;30
1508357;Vitória do Xingu;PA;12100 - Inundacoes;2025-03-13;2025-02-11;2025-03-13;30
1508357;Vitória do Xingu;PA;12100 - Inundacoes;2019-08-27;2019-07-28;2019-08-27;30
1508357;Vitória do Xingu;PA;12200 - Enxurradas;2019-05-30;2019-04-30;2019-05-30;30
1508357;Vitória do Xingu;PA;12200 - Enxurradas;2019-05-21;2019-04-21;2019-05-21;30
1508357;Vitória do Xingu;PA;12200 - Enxurradas;2020-11-05;2020-10-06;2020-11-05;30
1508357;Vitória do Xingu;PA;12200 - Enxurradas;2019-06-03;2019-05-04;2019-06-03;30
1508357;Vitória do Xingu;PA;12300 - Alagamentos;2021-02-18;2021-01-19;2021-02-18;30
1508357;Vitória do Xingu;PA;12300 - Alagamentos;2019-05-31;2019-05-01;2019-05-31;30
1508357;Vitória do Xingu;PA;12300 - Alagamentos;2020-11-05;2020-10-06;2020-11-05;30
1508357;Vitória do Xingu;PA;12300 - Alagamentos;2021-12-02;2021-11-02;2021-12-02;30
1508357;Vitória do Xingu;PA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-03-15;2022-02-13;2022-03-15;30
1508357;Vitória do Xingu;PA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2021-03-31;2021-03-01;2021-03-31;30
1508357;Vitória do Xingu;PA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-04-30;2025-03-31;2025-04-30;30
1508357;Vitória do Xingu;PA;13215 - Tempestade Local/Convectiva - Vendaval;2019-08-23;2019-07-24;2019-08-23;30
1508357;Vitória do Xingu;PA;13215 - Tempestade Local/Convectiva - Vendaval;2025-09-10;2025-08-11;2025-09-10;30
1508357;Vitória do Xingu;PA;14110 - Estiagem;2025-10-21;2025-07-23;2025-10-21;90
1508357;Vitória do Xingu;PA;14110 - Estiagem;2023-11-07;2023-08-09;2023-11-07;90
1508357;Vitória do Xingu;PA;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2022-09-27;2022-08-28;2022-09-27;30
1508357;Vitória do Xingu;PA;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2025-11-03;2025-10-04;2025-11-03;30
1508357;Vitória do Xingu;PA;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2023-10-17;2023-09-17;2023-10-17;30
1508357;Vitória do Xingu;PA;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2023-09-21;2023-08-22;2023-09-21;30
1508357;Vitória do Xingu;PA;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2025-12-08;2025-11-08;2025-12-08;30
1508357;Vitória do Xingu;PA;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2025-11-10;2025-10-11;2025-11-10;30
1508357;Vitória do Xingu;PA;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2025-10-30;2025-09-30;2025-10-30;30
1508357;Vitória do Xingu;PA;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2025-10-21;2025-09-21;2025-10-21;30
1508357;Vitória do Xingu;PA;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2025-10-10;2025-09-10;2025-10-10;30
1508357;Vitória do Xingu;PA;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2025-10-06;2025-09-06;2025-10-06;30
1508357;Vitória do Xingu;PA;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2025-10-03;2025-09-03;2025-10-03;30
1508357;Vitória do Xingu;PA;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2025-09-24;2025-08-25;2025-09-24;30
1508357;Vitória do Xingu;PA;23110 - Incendios em plantas e distritos industriais, parques e depositos;2023-09-19;2023-08-20;2023-09-19;30
1508357;Vitória do Xingu;PA;23110 - Incendios em plantas e distritos industriais, parques e depositos;2023-08-24;2023-07-25;2023-08-24;30
4128708;Vitorino;PR;12200 - Enxurradas;2022-10-19;2022-09-19;2022-10-19;30
4128708;Vitorino;PR;14110 - Estiagem;2022-02-25;2021-11-27;2022-02-25;90
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2017-01-29;2016-12-30;2017-01-29;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2019-01-08;2018-12-09;2019-01-08;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2019-01-07;2018-12-08;2019-01-07;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2018-12-14;2018-11-14;2018-12-14;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2018-12-17;2018-11-17;2018-12-17;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2018-12-18;2018-11-18;2018-12-18;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2018-12-07;2018-11-07;2018-12-07;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2018-12-11;2018-11-11;2018-12-11;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2018-10-08;2018-09-08;2018-10-08;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2018-12-13;2018-11-13;2018-12-13;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2018-12-20;2018-11-20;2018-12-20;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2019-04-03;2019-03-04;2019-04-03;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2019-04-02;2019-03-03;2019-04-02;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2019-03-25;2019-02-23;2019-03-25;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2019-02-21;2019-01-22;2019-02-21;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2019-02-05;2019-01-06;2019-02-05;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2019-01-25;2018-12-26;2019-01-25;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2019-01-24;2018-12-25;2019-01-24;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2019-01-22;2018-12-23;2019-01-22;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2019-01-10;2018-12-11;2019-01-10;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2020-02-06;2020-01-07;2020-02-06;30
3306305;Volta Redonda;RJ;11321 - Deslizamentos;2025-01-30;2024-12-31;2025-01-30;30
3306305;Volta Redonda;RJ;13212 - Tempestade Local/Convectiva - Tempestade de Raios;2019-04-10;2019-03-11;2019-04-10;30
3306305;Volta Redonda;RJ;13213 - Tempestade Local/Convectiva - Granizo;2025-09-17;2025-08-18;2025-09-17;30
3306305;Volta Redonda;RJ;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2019-04-11;2019-03-12;2019-04-11;30
